     price_txt  bedrooms_csv  bathrooms_json  sqft_living_xml       max   min     promedio
795   255000.0           5.0            2.25           2060.0  255000.0  2.25   64266.8125
796   245000.0           3.0            2.50           1530.0  245000.0  2.50   61633.8750
797   427200.0           3.0            1.00           1030.0  427200.0  1.00  107058.5000
798   442000.0           3.0            1.00           1190.0  442000.0  1.00  110798.5000
799   189950.0           2.0            1.00           1030.0  189950.0  1.00   47745.7500
800   209000.0           3.0            2.00           1230.0  209000.0  2.00   52558.7500
801   229000.0           3.0            1.00           1020.0  229000.0  1.00   57506.0000
802   459000.0           2.0            1.75           1170.0  459000.0  1.75  115043.4375
803   550700.0           2.0            1.00           1010.0  550700.0  1.00  137928.2500
804   505000.0           3.0            1.50           1830.0  505000.0  1.50  126708.6250
805   420000.0           3.0            2.00           2020.0  420000.0  2.00  105506.2500
806   160000.0           3.0            1.50           1010.0  160000.0  1.50   40253.6250
807   205000.0           3.0            1.00           1610.0  205000.0  1.00   51653.5000
808   405500.0           3.0            1.50           1010.0  405500.0  1.50  101628.6250
809   220000.0           4.0            1.75           2020.0  220000.0  1.75   55506.4375
810   385000.0           3.0            2.00           1010.0  385000.0  2.00   96503.7500
811   250000.0           4.0            1.75           1710.0  250000.0  1.75   62928.9375
812   355000.0           2.0            1.00           2020.0  355000.0  1.00   89255.7500
813   425000.0           3.0            1.00           1010.0  425000.0  1.00  106503.5000
814   470000.0           3.0            1.00           1010.0  470000.0  1.00  117753.5000
815   595000.0           2.0            2.00           1510.0  595000.0  2.00  149128.5000
816   280000.0           2.0            1.00           1010.0  280000.0  1.00   70253.2500
817   451000.0           3.0            1.75           1560.0  451000.0  1.75  113141.1875
818   204000.0           3.0            1.00           1000.0  204000.0  1.00   51251.0000
819   270000.0           2.0            1.00           1000.0  270000.0  1.00   67750.7500
820   213000.0           2.0            1.00           1000.0  213000.0  1.00   53500.7500
821   420000.0           3.0            2.25           2000.0  420000.0  2.25  105501.3125
822   186375.0           3.0            1.00           1000.0  186375.0  1.00   46844.7500
823   165000.0           4.0            1.00           1000.0  165000.0  1.00   41501.2500
824   239900.0           4.0            1.00           1000.0  239900.0  1.00   60226.2500
825   220000.0           3.0            1.00           1000.0  220000.0  1.00   55251.0000
826   600000.0           3.0            1.75           1410.0  600000.0  1.75  150353.6875
827   240500.0           3.0            1.75           1460.0  240500.0  1.75   60491.1875
828   585000.0           2.0            1.75           1980.0  585000.0  1.75  146745.9375
829   210490.0           3.0            1.00            990.0  210490.0  1.00   52871.0000
830   325000.0           3.0            1.00            990.0  325000.0  1.00   81498.5000
831   495000.0           3.0            1.00            990.0  495000.0  1.00  123998.5000
832   543500.0           3.0            2.25           1270.0  543500.0  2.25  136193.8125
833   235000.0           3.0            1.00           1430.0  235000.0  1.00   59108.5000
834   330000.0           3.0            1.00            980.0  330000.0  1.00   82746.0000
835   511000.0           3.0            1.00           1430.0  511000.0  1.00  128108.5000
836   400000.0           3.0            1.75           1590.0  400000.0  1.75  100398.6875
837   576000.0           3.0            2.50           1940.0  576000.0  2.50  144486.3750
838   222000.0           3.0            2.00           1440.0  222000.0  2.00   55861.2500
839   315000.0           2.0            1.00            970.0  315000.0  1.00   78993.2500
840   226000.0           3.0            1.00            970.0  226000.0  1.00   56743.5000
841   425000.0           2.0            1.00            970.0  425000.0  1.00  106493.2500
842   232000.0           2.0            1.00           1240.0  232000.0  1.00   58310.7500
843   240500.0           2.0            1.00           1240.0  240500.0  1.00   60435.7500
844   282000.0           4.0            1.75           1660.0  282000.0  1.75   70916.4375
845   218000.0           3.0            1.00            960.0  218000.0  1.00   54741.0000
846   452000.0           4.0            1.50           1580.0  452000.0  1.50  113396.3750
847   315000.0           3.0            1.00            960.0  315000.0  1.00   78991.0000
848   565000.0           2.0            1.75           1330.0  565000.0  1.75  141583.4375
849   565000.0           2.0            1.00            960.0  565000.0  1.00  141490.7500
850   725000.0           3.0            1.75           1920.0  725000.0  1.75  181731.1875
851   200000.0           1.0            1.50           1010.0  200000.0  1.00   50253.1250
852   615000.0           3.0            1.75           1900.0  615000.0  1.75  154226.1875
853   482000.0           2.0            1.00            950.0  482000.0  1.00  120738.2500
854   420000.0           3.0            1.00           1060.0  420000.0  1.00  105266.0000
855   205000.0           3.0            1.00            940.0  205000.0  1.00   51486.0000
856   443500.0           2.0            1.00            940.0  443500.0  1.00  111110.7500
857   320000.0           3.0            1.00           1340.0  320000.0  1.00   80336.0000
858   375000.0           2.0            1.00            940.0  375000.0  1.00   93985.7500
859   605000.0           2.0            1.75           1760.0  605000.0  1.75  151690.9375
860   352000.0           2.0            1.00            940.0  352000.0  1.00   88235.7500
861   275000.0           2.0            1.00            940.0  275000.0  1.00   68985.7500
862   550000.0           4.0            1.00           1660.0  550000.0  1.00  137916.2500
863   379000.0           2.0            1.00            930.0  379000.0  1.00   94983.2500
864   225000.0           3.0            1.75           1760.0  225000.0  1.75   56691.1875
865   309000.0           3.0            1.00           1280.0  309000.0  1.00   77571.0000
866   200000.0           4.0            2.00           1920.0  200000.0  2.00   50481.5000
867   274250.0           3.0            1.00            910.0  274250.0  1.00   68791.0000
868   565000.0           3.0            1.00            910.0  565000.0  1.00  141478.5000
869   410000.0           3.0            1.00           1410.0  410000.0  1.00  102853.5000
870   180250.0           2.0            0.75            900.0  180250.0  0.75   45288.1875
871   226500.0           3.0            1.50           1300.0  226500.0  1.50   56951.1250
872   525000.0           3.0            1.50           1350.0  525000.0  1.50  131588.6250
873   395000.0           3.0            1.00           1500.0  395000.0  1.00   99126.0000
874   240000.0           4.0            1.00           1220.0  240000.0  1.00   60306.2500
875   207950.0           2.0            2.00            890.0  207950.0  2.00   52211.0000
876   130000.0           2.0            1.00            880.0  130000.0  1.00   32720.7500
877   326100.0           2.0            1.00            880.0  326100.0  1.00   81745.7500
878   380000.0           4.0            1.75           1760.0  380000.0  1.75   95441.4375
879   205425.0           2.0            1.00            880.0  205425.0  1.00   51577.0000
880   490000.0           2.0            2.50           1230.0  490000.0  2.00  122808.6250
881   157000.0           1.0            1.00            870.0  157000.0  1.00   39468.0000
882   405000.0           2.0            0.75           1160.0  405000.0  0.75  101540.6875
883   414900.0           3.0            1.50           1260.0  414900.0  1.50  104041.1250
884   530000.0           3.0            1.75           1320.0  530000.0  1.75  132831.1875
885   210000.0           3.0            1.00            860.0  210000.0  1.00   52716.0000
886   468000.0           2.0            1.00           1160.0  468000.0  1.00  117290.7500
887   170000.0           2.0            1.00            860.0  170000.0  1.00   42715.7500
888   385000.0           4.0            1.75           1620.0  385000.0  1.75   96656.4375
889   460000.0           3.0            1.75           1550.0  460000.0  1.75  115388.6875
890   475000.0           2.0            1.00           1490.0  475000.0  1.00  119123.2500
891   280000.0           2.0            1.00            850.0  280000.0  1.00   70213.2500
892   378500.0           4.0            1.75           1700.0  378500.0  1.75   95051.4375
893   435000.0           4.0            2.50           1700.0  435000.0  2.50  109176.6250
894   438924.0           3.0            1.50           1050.0  438924.0  1.50  109994.6250
895   553500.0           2.0            1.00            850.0  553500.0  1.00  138588.2500
896   419000.0           2.0            2.25           1180.0  419000.0  2.00  105046.0625
897   517534.0           2.0            1.00            833.0  517534.0  1.00  129592.5000
898   210000.0           2.0            1.00            830.0  210000.0  1.00   52708.2500
899   425000.0           3.0            2.50           1120.0  425000.0  2.50  106531.3750
900   615000.0           2.0            1.00           1540.0  615000.0  1.00  154135.7500
901   289500.0           3.0            1.00            960.0  289500.0  1.00   72616.0000
902   195000.0           2.0            1.00            820.0  195000.0  1.00   48955.7500
903   397500.0           3.0            1.25           1510.0  397500.0  1.25   99753.5625
904   268750.0           4.0            1.00            800.0  268750.0  1.00   67388.7500
905   329999.0           3.0            1.00           1150.0  329999.0  1.00   82788.2500
906   378000.0           2.0            2.00           1300.0  378000.0  2.00   94826.0000
907   349500.0           3.0            1.00           1400.0  349500.0  1.00   87726.0000
908   438000.0           3.0            1.75           1520.0  438000.0  1.75  109881.1875
909   437500.0           2.0            1.00            990.0  437500.0  1.00  109623.2500
910   480000.0           2.0            1.00           1030.0  480000.0  1.00  120258.2500
911   180000.0           2.0            1.00            770.0  180000.0  1.00   45193.2500
912   395000.0           2.0            1.00            770.0  395000.0  1.00   98943.2500
913   425000.0           2.0            1.00            770.0  425000.0  1.00  106443.2500
914   850000.0           3.0            1.75           1370.0  850000.0  1.75  212843.6875
915   542000.0           2.0            1.00            890.0  542000.0  1.00  135723.2500
916   481000.0           3.0            1.75           1560.0  481000.0  1.75  120641.1875
917   335000.0           2.0            1.75           1030.0  335000.0  1.75   84008.4375
918   369900.0           1.0            0.75            760.0  369900.0  0.75   92665.4375
919   210000.0           2.0            1.00            750.0  210000.0  1.00   52688.2500
920   261000.0           2.0            1.00            750.0  261000.0  1.00   65438.2500
921   178500.0           2.0            1.00            740.0  178500.0  1.00   44810.7500
922   259950.0           2.0            2.00           1070.0  259950.0  2.00   65256.0000
923   181000.0           2.0            1.50            720.0  181000.0  1.50   45430.8750
924   269950.0           2.0            1.75           1340.0  269950.0  1.75   67823.4375
925   350000.0           1.0            1.00            700.0  350000.0  1.00   87675.5000
926   435000.0           3.0            1.00           1400.0  435000.0  1.00  109101.0000
927   570000.0           3.0            1.75           1260.0  570000.0  1.75  142816.1875
928   410000.0           2.0            1.00            800.0  410000.0  1.00  102700.7500
929   315000.0           2.0            1.00            630.0  315000.0  1.00   78908.2500
930   190000.0           2.0            1.00            630.0  190000.0  1.00   47658.2500
931   331000.0           3.0            1.75           1080.0  331000.0  1.75   83021.1875
932   299000.0           1.0            0.75            560.0  299000.0  0.75   74890.4375
933    80000.0           1.0            0.75            430.0   80000.0  0.75   20107.9375
934   245000.0           1.0            0.75            380.0  245000.0  0.75   61345.4375
